phase_id,track_id,artifact_group,artifact_type,relative_path,exists,source_manifest,notes
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_2016__72h__opendrift_p50__single.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_2016__72h__opendrift_p50__single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_2016__72h__opendrift_p90__single.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_2016__72h__opendrift_p90__single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_2016__72h__pygnome__single.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_2016__72h__pygnome__single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p50_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p50_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p50_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p50_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p50_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p50__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p50_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p90_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_opendrift_p90_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p90_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_opendrift_p90_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p90_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_p90__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_opendrift_p90_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_vs_pygnome__comparison_board__2016_09_18_to_2016_09_20__board__slide__case_2016_09_17_prototype_2016_24_48_72h_opendrift_vs_pygnome_board.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__opendrift_vs_pygnome__comparison_board__2016_09_18_to_2016_09_20__board__slide__case_2016_09_17_prototype_2016_24_48_72h_opendrift_vs_pygnome_board.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_pygnome_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_18__single__paper__case_2016_09_17_prototype_2016_24h_pygnome_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_pygnome_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_19__single__paper__case_2016_09_17_prototype_2016_48h_pygnome_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_pygnome_single.png,output/2016 Legacy Runs FINAL Figures/publication/phase3a/CASE_2016-09-17/case_2016_09_17__prototype_pygnome_similarity_summary__pygnome__single_forecast__2016_09_20__single__paper__case_2016_09_17_prototype_2016_72h_pygnome_single.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,drifter_track_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/drifter_track_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,drifter_track_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/drifter_track_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,drifter_track_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/drifter_track_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,drifter_vs_ensemble_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/drifter_vs_ensemble_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,drifter_vs_ensemble_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/drifter_vs_ensemble_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,drifter_vs_ensemble_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/drifter_vs_ensemble_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_consolidated_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/ensemble_consolidated_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_consolidated_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/ensemble_consolidated_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_consolidated_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/ensemble_consolidated_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_24h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/ensemble_probability_24h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_24h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/ensemble_probability_24h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_24h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/ensemble_probability_24h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_48h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/ensemble_probability_48h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_48h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/ensemble_probability_48h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_48h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/ensemble_probability_48h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/ensemble_probability_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/ensemble_probability_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,ensemble_probability_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/ensemble_probability_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,final_figure_manifest.json,output/2016 Legacy Runs FINAL Figures/final_figure_manifest.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,grid.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-01/grid.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,grid.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-06/grid.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,grid.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-17/grid.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,legacy_final_output_manifest.json,output/2016 Legacy Runs FINAL Figures/manifests/legacy_final_output_manifest.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_comparison.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-01/mass_budget_comparison.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_comparison.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-06/mass_budget_comparison.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_comparison.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-17/mass_budget_comparison.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_comparison.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-01/mass_budget_comparison.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_comparison.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-06/mass_budget_comparison.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_comparison.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-17/mass_budget_comparison.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_heavy.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-01/mass_budget_heavy.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_heavy.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-06/mass_budget_heavy.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_heavy.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-17/mass_budget_heavy.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_heavy.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-01/mass_budget_heavy.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_heavy.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-06/mass_budget_heavy.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_heavy.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-17/mass_budget_heavy.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_light.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-01/mass_budget_light.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_light.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-06/mass_budget_light.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_light.png,output/2016 Legacy Runs FINAL Figures/publication/phase4/CASE_2016-09-17/mass_budget_light.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_light.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-01/mass_budget_light.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_light.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-06/mass_budget_light.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,mass_budget_light.png,output/2016 Legacy Runs FINAL Figures/scientific_source_pngs/phase4/CASE_2016-09-17/mass_budget_light.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,missing_figures.csv,output/2016 Legacy Runs FINAL Figures/missing_figures.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_fss_by_time_window.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-01/phase3a_fss_by_time_window.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_fss_by_time_window.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-06/phase3a_fss_by_time_window.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_fss_by_time_window.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-17/phase3a_fss_by_time_window.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_kl_by_time.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-01/phase3a_kl_by_time.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_kl_by_time.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-06/phase3a_kl_by_time.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_kl_by_time.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-17/phase3a_kl_by_time.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_pairing_manifest.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-01/phase3a_pairing_manifest.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_pairing_manifest.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-06/phase3a_pairing_manifest.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_pairing_manifest.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-17/phase3a_pairing_manifest.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_summary.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-01/phase3a_summary.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
